Volatility 3 Framework 2.7.0

Virtual	Physical	Size	Offset in File	File output
0xe226c000	0x192d0000	0x1000	0x75b8000	Disabled
0xe226d000	0x472d000	0x1000	0x75b9000	Disabled
0xe226e000	0x4d00000	0x1000	0x75ba000	Disabled
0xe226f000	0x1aa86000	0x1000	0x75bb000	Disabled
0xe2270000	0xba3000	0x1000	0x75bc000	Disabled
0xe2271000	0xab6000	0x1000	0x75bd000	Disabled
0xe2272000	0x809000	0x1000	0x75be000	Disabled
0xe2273000	0x185e7000	0x1000	0x75bf000	Disabled
0xe2274000	0xa2e000	0x1000	0x75c0000	Disabled
0xe2275000	0xbbf000	0x1000	0x75c1000	Disabled
0xe2276000	0x1aa3c000	0x1000	0x75c2000	Disabled
0xe2277000	0xda4000	0x1000	0x75c3000	Disabled
0xe2278000	0x1ac6e000	0x1000	0x75c4000	Disabled
0xe2279000	0x1a4b1000	0x1000	0x75c5000	Disabled
0xe227a000	0xd1c000	0x1000	0x75c6000	Disabled
0xe227b000	0xd2f000	0x1000	0x75c7000	Disabled
0xe227c000	0x1ace7000	0x1000	0x75c8000	Disabled
0xe227d000	0x815000	0x1000	0x75c9000	Disabled
0xe227e000	0x1b209000	0x1000	0x75ca000	Disabled
0xe227f000	0x4738000	0x1000	0x75cb000	Disabled
0xe2280000	0x186e6000	0x1000	0x75cc000	Disabled
0xe2281000	0xd9c000	0x1000	0x75cd000	Disabled
0xe2282000	0xa531000	0x1000	0x75ce000	Disabled
0xe2283000	0x943000	0x1000	0x75cf000	Disabled
0xe2284000	0x8d6000	0x1000	0x75d0000	Disabled
0xe2285000	0x82f000	0x1000	0x75d1000	Disabled
0xe2286000	0xd04000	0x1000	0x75d2000	Disabled
0xe2287000	0x18ca0000	0x1000	0x75d3000	Disabled
0xe2288000	0xb3b000	0x1000	0x75d4000	Disabled
0xe2289000	0x1ab1e000	0x1000	0x75d5000	Disabled
0xe228a000	0x1a4e8000	0x1000	0x75d6000	Disabled
0xe228b000	0x1a7f8000	0x1000	0x75d7000	Disabled
0xe228c000	0xcdcb000	0x1000	0x75d8000	Disabled
0xe228d000	0x95d000	0x1000	0x75d9000	Disabled
0xe228e000	0xcb2000	0x1000	0x75da000	Disabled
0xe228f000	0x4ac3000	0x1000	0x75db000	Disabled
0xe2290000	0x919000	0x1000	0x75dc000	Disabled
0xe2291000	0x82b000	0x1000	0x75dd000	Disabled
0xe2292000	0xbfe000	0x1000	0x75de000	Disabled
0xe2293000	0x13256000	0x1000	0x75df000	Disabled
0xe2294000	0x4a24000	0x1000	0x75e0000	Disabled
0xe2295000	0xc37000	0x1000	0x75e1000	Disabled
0xe2296000	0xcd8c000	0x1000	0x75e2000	Disabled
0xe2297000	0x91f000	0x1000	0x75e3000	Disabled
0xe2298000	0xa6b4000	0x1000	0x75e4000	Disabled
0xe2299000	0x1b195000	0x1000	0x75e5000	Disabled
0xe229a000	0x857000	0x1000	0x75e6000	Disabled
0xe229b000	0xa28000	0x1000	0x75e7000	Disabled
0xe229c000	0x19548000	0x1000	0x75e8000	Disabled
0xe229d000	0xd18c000	0x1000	0x75e9000	Disabled
0xe229e000	0x6faf000	0x1000	0x75ea000	Disabled
0xe229f000	0x4a2f000	0x1000	0x75eb000	Disabled
0xe22a0000	0xcdc3000	0x1000	0x75ec000	Disabled
0xe22a1000	0xa716000	0x1000	0x75ed000	Disabled
0xe22a2000	0xaa8000	0x1000	0x75ee000	Disabled
0xe22a3000	0x18abc000	0x1000	0x75ef000	Disabled
0xe22a4000	0x1a3fd000	0x1000	0x75f0000	Disabled
0xe22a5000	0x811000	0x1000	0x75f1000	Disabled
0xe22a6000	0x4ae2000	0x1000	0x75f2000	Disabled
0xe22a8000	0xd788000	0x1000	0x75f3000	Disabled
0xe22a9000	0x95b000	0x1000	0x75f4000	Disabled
0xe22aa000	0xcb9d000	0x1000	0x75f5000	Disabled
0xe22ab000	0x1897b000	0x1000	0x75f6000	Disabled
0xe22ac000	0x1ad17000	0x1000	0x75f7000	Disabled
0xe22ad000	0xccf4000	0x1000	0x75f8000	Disabled
0xe22ae000	0x9c5000	0x1000	0x75f9000	Disabled
0xe22af000	0x997000	0x1000	0x75fa000	Disabled
0xe22b0000	0xb68000	0x1000	0x75fb000	Disabled
0xe22b2000	0xd30c000	0x1000	0x75fc000	Disabled
0xe22b3000	0x4a1e000	0x1000	0x75fd000	Disabled
0xe22b4000	0x4aef000	0x1000	0x75fe000	Disabled
0xe22b6000	0x853000	0x1000	0x75ff000	Disabled
0xe22b7000	0xa667000	0x1000	0x7600000	Disabled
0xe22b8000	0x6e7d000	0x1000	0x7601000	Disabled
0xe22b9000	0x6e7c000	0x1000	0x7602000	Disabled
0xe22ba000	0xd3cc000	0x1000	0x7603000	Disabled
0xe22bb000	0xd146000	0x1000	0x7604000	Disabled
0xe22bc000	0xd261000	0x1000	0x7605000	Disabled
0xe22be000	0xd6cb000	0x1000	0x7606000	Disabled
0xe22bf000	0xd0c3000	0x1000	0x7607000	Disabled
0xe22c0000	0x4ad7000	0x1000	0x7608000	Disabled
0xe22c1000	0xcb2b000	0x1000	0x7609000	Disabled
0xe22c2000	0xd3fd000	0x1000	0x760a000	Disabled
0xe22c4000	0xd5a1000	0x1000	0x760b000	Disabled
0xe22c5000	0x10a31000	0x1000	0x760c000	Disabled
0xe22c6000	0x12503000	0x1000	0x760d000	Disabled
0xe22c7000	0x9b5000	0x1000	0x760e000	Disabled
0xe22c8000	0xd486000	0x1000	0x760f000	Disabled
0xe22c9000	0xd219000	0x1000	0x7610000	Disabled
0xe22ca000	0xd1af000	0x1000	0x7611000	Disabled
0xe22cb000	0xd9c1000	0x1000	0x7612000	Disabled
0xe22cd000	0x69000	0x1000	0x7613000	Disabled
0xe22ce000	0xd13a000	0x1000	0x7614000	Disabled
0xe22cf000	0xd8cc000	0x1000	0x7615000	Disabled
0xe22d2000	0xd706000	0x1000	0x7616000	Disabled
0xe22d3000	0x6e6e000	0x1000	0x7617000	Disabled
0xe22d4000	0x6e6d000	0x1000	0x7618000	Disabled
0xe22d5000	0xa6fe000	0x1000	0x7619000	Disabled
0xe22d6000	0xd050000	0x1000	0x761a000	Disabled
0xe22d8000	0xd139000	0x1000	0x761b000	Disabled
0xe22d9000	0xcb13000	0x1000	0x761c000	Disabled
0xe22da000	0x4cd3000	0x1000	0x761d000	Disabled
0xe22db000	0xd659000	0x1000	0x761e000	Disabled
0xe22dc000	0xd5ac000	0x1000	0x761f000	Disabled
0xe22de000	0xe000000	0x1000	0x7620000	Disabled
0xe22df000	0xe1c1000	0x1000	0x7621000	Disabled
0xe22e0000	0x66000	0x1000	0x7622000	Disabled
0xe22e1000	0x4af7000	0x1000	0x7623000	Disabled
0xe22e2000	0xd78a000	0x1000	0x7624000	Disabled
0xe22e3000	0xd1db000	0x1000	0x7625000	Disabled
0xe22e5000	0xe341000	0x1000	0x7626000	Disabled
0xe22e7000	0xdae4000	0x1000	0x7627000	Disabled
0xe22e8000	0xd165000	0x1000	0x7628000	Disabled
0xe22e9000	0xe888000	0x1000	0x7629000	Disabled
0xe22eb000	0xd1cf000	0x1000	0x762a000	Disabled
0xe22ec000	0xd210000	0x1000	0x762b000	Disabled
0xe22ed000	0xd6b3000	0x1000	0x762c000	Disabled
0xe22ee000	0xd934000	0x1000	0x762d000	Disabled
0xe22ef000	0xd657000	0x1000	0x762e000	Disabled
0xe22f0000	0xd12a000	0x1000	0x762f000	Disabled
0xe22f1000	0x6e6c000	0x1000	0x7630000	Disabled
0xe22f2000	0x6e6b000	0x1000	0x7631000	Disabled
0xe22f3000	0xd7ce000	0x1000	0x7632000	Disabled
0xe22f4000	0x19187000	0x1000	0x7633000	Disabled
0xe22f5000	0x10808000	0x1000	0x7634000	Disabled
0xe22f6000	0x1921d000	0x1000	0x7635000	Disabled
0xe22f7000	0x13b5e000	0x1000	0x7636000	Disabled
0xe22f8000	0xe502000	0x1000	0x7637000	Disabled
0xe22f9000	0xd8d5000	0x1000	0x7638000	Disabled
0xe22fa000	0xa6e8000	0x1000	0x7639000	Disabled
0xe22fc000	0xe38c000	0x1000	0x763a000	Disabled
0xe22fe000	0xdb2f000	0x1000	0x763b000	Disabled
0xe22ff000	0xe682000	0x1000	0x763c000	Disabled
0xe2300000	0xa2e1000	0x1000	0x763d000	Disabled
0xe2301000	0xa2a2000	0x1000	0x763e000	Disabled
0xe2302000	0xea80000	0x1000	0x763f000	Disabled
0xe2303000	0xd393000	0x1000	0x7640000	Disabled
0xe2304000	0xd1a6000	0x1000	0x7641000	Disabled
0xe2305000	0x108e3000	0x1000	0x7642000	Disabled
0xe2306000	0xa164000	0x1000	0x7643000	Disabled
0xe2307000	0xd6aa000	0x1000	0x7644000	Disabled
0xe2308000	0xa2ac000	0x1000	0x7645000	Disabled
0xe2309000	0xa26d000	0x1000	0x7646000	Disabled
0xe230a000	0xe889000	0x1000	0x7647000	Disabled
0xe230b000	0xd725000	0x1000	0x7648000	Disabled
0xe230d000	0xd89b000	0x1000	0x7649000	Disabled
0xe230e000	0xe7cc000	0x1000	0x764a000	Disabled
0xe230f000	0xd92e000	0x1000	0x764b000	Disabled
0xe2311000	0xe683000	0x1000	0x764c000	Disabled
0xe2313000	0xd86a000	0x1000	0x764d000	Disabled
0xe2314000	0xd97c000	0x1000	0x764e000	Disabled
0xe2316000	0xe522000	0x1000	0x764f000	Disabled
0xe2317000	0xd735000	0x1000	0x7650000	Disabled
0xe2318000	0xe9c7000	0x1000	0x7651000	Disabled
0xe2319000	0xe759000	0x1000	0x7652000	Disabled
0xe231a000	0xe634000	0x1000	0x7653000	Disabled
0xe231b000	0xea07000	0x1000	0x7654000	Disabled
0xe231c000	0xe4da000	0x1000	0x7655000	Disabled
0xe231d000	0xd8ed000	0x1000	0x7656000	Disabled
0xe231e000	0xdbff000	0x1000	0x7657000	Disabled
0xe231f000	0xdd91000	0x1000	0x7658000	Disabled
0xe2320000	0xe964000	0x1000	0x7659000	Disabled
0xe2321000	0xd8f5000	0x1000	0x765a000	Disabled
0xe2322000	0xecc8000	0x1000	0x765b000	Disabled
0xe2323000	0xe8d9000	0x1000	0x765c000	Disabled
0xe2324000	0xdcab000	0x1000	0x765d000	Disabled
0xe2326000	0xe50f000	0x1000	0x765e000	Disabled
0xe2327000	0xe7e0000	0x1000	0x765f000	Disabled
0xe2329000	0xeb07000	0x1000	0x7660000	Disabled
0xe232a000	0xe959000	0x1000	0x7661000	Disabled
0xe232b000	0xe0eb000	0x1000	0x7662000	Disabled
0xe232c000	0xe0fc000	0x1000	0x7663000	Disabled
0xe232d000	0xe58f000	0x1000	0x7664000	Disabled
0xe232e000	0xe8e0000	0x1000	0x7665000	Disabled
0xe232f000	0xe072000	0x1000	0x7666000	Disabled
0xe2330000	0xe744000	0x1000	0x7667000	Disabled
0xe2331000	0xe918000	0x1000	0x7668000	Disabled
0xe2332000	0xe52a000	0x1000	0x7669000	Disabled
0xe2333000	0xe53c000	0x1000	0x766a000	Disabled
0xe2334000	0xe8d5000	0x1000	0x766b000	Disabled
0xe2335000	0xe0a6000	0x1000	0x766c000	Disabled
0xe2336000	0xe5f9000	0x1000	0x766d000	Disabled
0xe2337000	0xe90a000	0x1000	0x766e000	Disabled
0xe2338000	0xe95c000	0x1000	0x766f000	Disabled
0xe2339000	0xe66e000	0x1000	0x7670000	Disabled
0xe233a000	0xef00000	0x1000	0x7671000	Disabled
0xe233b000	0xe691000	0x1000	0x7672000	Disabled
0xe233c000	0xeb24000	0x1000	0x7673000	Disabled
0xe233d000	0xe4b7000	0x1000	0x7674000	Disabled
0xe233e000	0xec49000	0x1000	0x7675000	Disabled
0xe233f000	0xe75b000	0x1000	0x7676000	Disabled
0xe2340000	0xe5ad000	0x1000	0x7677000	Disabled
0xe2341000	0xed41000	0x1000	0x7678000	Disabled
0xe2342000	0xe753000	0x1000	0x7679000	Disabled
0xe2343000	0xeba4000	0x1000	0x767a000	Disabled
0xe2344000	0xe9ba000	0x1000	0x767b000	Disabled
0xe2345000	0xec0c000	0x1000	0x767c000	Disabled
0xe2346000	0xeade000	0x1000	0x767d000	Disabled
0xe2348000	0xe884000	0x1000	0x767e000	Disabled
0xe2349000	0xea95000	0x1000	0x767f000	Disabled
0xe234a000	0xe9a7000	0x1000	0x7680000	Disabled
0xe234b000	0xea7a000	0x1000	0x7681000	Disabled
0xe234c000	0xeccb000	0x1000	0x7682000	Disabled
0xe234d000	0xeb5e000	0x1000	0x7683000	Disabled
0xe234e000	0xe9a5000	0x1000	0x7684000	Disabled
0xe234f000	0xe5f0000	0x1000	0x7685000	Disabled
0xe2350000	0xeb43000	0x1000	0x7686000	Disabled
0xe2351000	0xeb15000	0x1000	0x7687000	Disabled
0xe2352000	0xe7a6000	0x1000	0x7688000	Disabled
0xe2353000	0xea39000	0x1000	0x7689000	Disabled
0xe2354000	0xeb0a000	0x1000	0x768a000	Disabled
0xe2355000	0xeb1c000	0x1000	0x768b000	Disabled
0xe2356000	0xe8ed000	0x1000	0x768c000	Disabled
0xe2357000	0xf100000	0x1000	0x768d000	Disabled
0xe2358000	0xe9d1000	0x1000	0x768e000	Disabled
0xe2359000	0xe977000	0x1000	0x768f000	Disabled
0xe235a000	0xee49000	0x1000	0x7690000	Disabled
0xe235b000	0xeda4000	0x1000	0x7691000	Disabled
0xe235c000	0xe9b7000	0x1000	0x7692000	Disabled
0xe235d000	0xebca000	0x1000	0x7693000	Disabled
0xe235f000	0xe8b0000	0x1000	0x7694000	Disabled
0xe2360000	0xeec2000	0x1000	0x7695000	Disabled
0xe2361000	0xecd5000	0x1000	0x7696000	Disabled
0xe2362000	0xe8e6000	0x1000	0x7697000	Disabled
0xe2364000	0xee4c000	0x1000	0x7698000	Disabled
0xe2365000	0xec5f000	0x1000	0x7699000	Disabled
0xe2366000	0xe930000	0x1000	0x769a000	Disabled
0xe2367000	0xed03000	0x1000	0x769b000	Disabled
0xe2368000	0xec96000	0x1000	0x769c000	Disabled
0xe2369000	0xeba7000	0x1000	0x769d000	Disabled
0xe236a000	0xebf9000	0x1000	0x769e000	Disabled
0xe236b000	0xef0b000	0x1000	0x769f000	Disabled
0xe236c000	0xeedd000	0x1000	0x76a0000	Disabled
0xe236d000	0xea32000	0x1000	0x76a1000	Disabled
0xe236e000	0xec05000	0x1000	0x76a2000	Disabled
0xe236f000	0xed98000	0x1000	0x76a3000	Disabled
0xe2370000	0xea69000	0x1000	0x76a4000	Disabled
0xe2371000	0xed3a000	0x1000	0x76a5000	Disabled
0xe2372000	0xeefd000	0x1000	0x76a6000	Disabled
0xe2373000	0xeb8f000	0x1000	0x76a7000	Disabled
0xe2375000	0xed33000	0x1000	0x76a8000	Disabled
0xe2376000	0xebc4000	0x1000	0x76a9000	Disabled
0xe2377000	0xecd7000	0x1000	0x76aa000	Disabled
0xe2378000	0xeae9000	0x1000	0x76ab000	Disabled
0xe2379000	0xedba000	0x1000	0x76ac000	Disabled
0xe237a000	0xed4d000	0x1000	0x76ad000	Disabled
0xe237b000	0xeddf000	0x1000	0x76ae000	Disabled
0xe237d000	0xeec3000	0x1000	0x76af000	Disabled
0xe237e000	0xed57000	0x1000	0x76b0000	Disabled
0xe237f000	0xeb69000	0x1000	0x76b1000	Disabled
0xe2380000	0xebfb000	0x1000	0x76b2000	Disabled
0xe2381000	0xedcd000	0x1000	0x76b3000	Disabled
0xe2382000	0xef1e000	0x1000	0x76b4000	Disabled
0xe2383000	0xeb30000	0x1000	0x76b5000	Disabled
0xe2384000	0xf142000	0x1000	0x76b6000	Disabled
0xe2385000	0xef14000	0x1000	0x76b7000	Disabled
0xe2386000	0xece5000	0x1000	0x76b8000	Disabled
0xe2387000	0xe9b8000	0x1000	0x76b9000	Disabled
0xe2388000	0xf189000	0x1000	0x76ba000	Disabled
0xe2389000	0xed1b000	0x1000	0x76bb000	Disabled
0xe238a000	0xef2c000	0x1000	0x76bc000	Disabled
0xe238b000	0xed7f000	0x1000	0x76bd000	Disabled
0xe238c000	0xedd0000	0x1000	0x76be000	Disabled
0xe238d000	0xef62000	0x1000	0x76bf000	Disabled
0xe238e000	0xeff4000	0x1000	0x76c0000	Disabled
0xe238f000	0xf186000	0x1000	0x76c1000	Disabled
0xe2390000	0xee97000	0x1000	0x76c2000	Disabled
0xe2391000	0xeca9000	0x1000	0x76c3000	Disabled
0xe2392000	0xedfc000	0x1000	0x76c4000	Disabled
0xe2393000	0xee0f000	0x1000	0x76c5000	Disabled
0xe2394000	0xf2a1000	0x1000	0x76c6000	Disabled
0xe2395000	0xebf5000	0x1000	0x76c7000	Disabled
0xe2396000	0x55c8000	0x1000	0x76c8000	Disabled
0xe2397000	0xef9a000	0x1000	0x76c9000	Disabled
0xe2398000	0xf06c000	0x1000	0x76ca000	Disabled
0xe2399000	0xe841000	0x1000	0x76cb000	Disabled
0xe239a000	0xf094000	0x1000	0x76cc000	Disabled
0xe239b000	0xef27000	0x1000	0x76cd000	Disabled
0xe239c000	0xeb38000	0x1000	0x76ce000	Disabled
0xe239d000	0xf28b000	0x1000	0x76cf000	Disabled
0xe239e000	0xf11e000	0x1000	0x76d0000	Disabled
0xe239f000	0xed31000	0x1000	0x76d1000	Disabled
0xe23a0000	0xf143000	0x1000	0x76d2000	Disabled
0xe23a1000	0xf096000	0x1000	0x76d3000	Disabled
0xe23a2000	0xee6a000	0x1000	0x76d4000	Disabled
0xe23a3000	0xef7c000	0x1000	0x76d5000	Disabled
0xe23a4000	0xef90000	0x1000	0x76d6000	Disabled
0xe23a5000	0xf122000	0x1000	0x76d7000	Disabled
0xe23a6000	0xf0b3000	0x1000	0x76d8000	Disabled
0xe23a7000	0xf005000	0x1000	0x76d9000	Disabled
0xe23a8000	0xf057000	0x1000	0x76da000	Disabled
0xe23a9000	0xee69000	0x1000	0x76db000	Disabled
0xe23aa000	0xeffc000	0x1000	0x76dc000	Disabled
0xe23ab000	0xf10d000	0x1000	0x76dd000	Disabled
0xe23ac000	0xf220000	0x1000	0x76de000	Disabled
0xe23ad000	0xee31000	0x1000	0x76df000	Disabled
0xe23ae000	0xf243000	0x1000	0x76e0000	Disabled
0xe23af000	0xf295000	0x1000	0x76e1000	Disabled
0xe23b0000	0xf0e7000	0x1000	0x76e2000	Disabled
0xe23b1000	0xf1ba000	0x1000	0x76e3000	Disabled
0xe23b2000	0xf40b000	0x1000	0x76e4000	Disabled
0xe23b3000	0xf29e000	0x1000	0x76e5000	Disabled
0xe23b4000	0xee35000	0x1000	0x76e6000	Disabled
0xe23b5000	0xf20a000	0x1000	0x76e7000	Disabled
0xe23b6000	0xf21c000	0x1000	0x76e8000	Disabled
0xe23b7000	0xf0ae000	0x1000	0x76e9000	Disabled
0xe23b8000	0xfc40000	0x1000	0x76ea000	Disabled
0xe23b9000	0xf256000	0x1000	0x76eb000	Disabled
0xe23ba000	0xefe9000	0x1000	0x76ec000	Disabled
0xe23bb000	0xf27a000	0x1000	0x76ed000	Disabled
0xe23bc000	0xf24d000	0x1000	0x76ee000	Disabled
0xe23bd000	0xe720000	0x1000	0x76ef000	Disabled
0xe23be000	0xf2b3000	0x1000	0x76f0000	Disabled
0xe23bf000	0xf104000	0x1000	0x76f1000	Disabled
0xe23c0000	0xf217000	0x1000	0x76f2000	Disabled
0xe23c1000	0xf0aa000	0x1000	0x76f3000	Disabled
0xe23c2000	0xf0fb000	0x1000	0x76f4000	Disabled
0xe23c3000	0xf3ce000	0x1000	0x76f5000	Disabled
0xe23c4000	0x5561000	0x1000	0x76f6000	Disabled
0xe23c5000	0xf333000	0x1000	0x76f7000	Disabled
0xe23c6000	0x5546000	0x1000	0x76f8000	Disabled
0xe23c7000	0xf758000	0x1000	0x76f9000	Disabled
0xe23c8000	0xf12a000	0x1000	0x76fa000	Disabled
0xe23c9000	0xf17b000	0x1000	0x76fb000	Disabled
0xe23ca000	0xf68e000	0x1000	0x76fc000	Disabled
0xe23cb000	0xea9f000	0x1000	0x76fd000	Disabled
0xe23cc000	0xf0f2000	0x1000	0x76fe000	Disabled
0xe23cd000	0x5707000	0x1000	0x76ff000	Disabled
0xe23ce000	0x5599000	0x1000	0x7700000	Disabled
0xe23cf000	0xf433000	0x1000	0x7701000	Disabled
0xe23d0000	0x5606000	0x1000	0x7702000	Disabled
0xe23d1000	0x54d8000	0x1000	0x7703000	Disabled
0xe23d3000	0xe7bf000	0x1000	0x7704000	Disabled
0xe23d4000	0xe451000	0x1000	0x7705000	Disabled
0xe23d5000	0xf7e2000	0x1000	0x7706000	Disabled
0xe23d6000	0xf0f5000	0x1000	0x7707000	Disabled
0xe23d7000	0x57c7000	0x1000	0x7708000	Disabled
0xe23d8000	0x5659000	0x1000	0x7709000	Disabled
0xe23da000	0x55fd000	0x1000	0x770a000	Disabled
0xe23db000	0xe48f000	0x1000	0x770b000	Disabled
0xe23dc000	0x56a4000	0x1000	0x770c000	Disabled
0xe23dd000	0xf175000	0x1000	0x770d000	Disabled
0xe23de000	0x6c8000	0x1000	0x770e000	Disabled
0xe23df000	0x56d9000	0x1000	0x770f000	Disabled
0xe23e0000	0x552c000	0x1000	0x7710000	Disabled
0xe23e1000	0xf981000	0x1000	0x7711000	Disabled
0xe23e2000	0xf7d2000	0x1000	0x7712000	Disabled
0xe23e3000	0xf226000	0x1000	0x7713000	Disabled
0xe23e4000	0xf7b9000	0x1000	0x7714000	Disabled
0xe23e5000	0x560a000	0x1000	0x7715000	Disabled
0xe23e7000	0xf873000	0x1000	0x7716000	Disabled
0xe23e8000	0xf885000	0x1000	0x7717000	Disabled
0xe23e9000	0x55d6000	0x1000	0x7718000	Disabled
0xe23ea000	0xf3e9000	0x1000	0x7719000	Disabled
0xe23eb000	0x553a000	0x1000	0x771a000	Disabled
0xe23ec000	0x584c000	0x1000	0x771b000	Disabled
0xe23ee000	0xe430000	0x1000	0x771c000	Disabled
0xe23ef000	0x5743000	0x1000	0x771d000	Disabled
0xe23f0000	0x56d4000	0x1000	0x771e000	Disabled
0xe23f1000	0xf42b000	0x1000	0x771f000	Disabled
0xe23f2000	0x553e000	0x1000	0x7720000	Disabled
0xe23f3000	0x550f000	0x1000	0x7721000	Disabled
0xe23f4000	0xfee1000	0x1000	0x7722000	Disabled
0xe23f5000	0x5533000	0x1000	0x7723000	Disabled
0xe23f6000	0xf906000	0x1000	0x7724000	Disabled
0xe23f7000	0x559b000	0x1000	0x7725000	Disabled
0xe23f8000	0x54ee000	0x1000	0x7726000	Disabled
0xe23f9000	0x55ff000	0x1000	0x7727000	Disabled
0xe23fa000	0x5591000	0x1000	0x7728000	Disabled
0xe23fb000	0x5722000	0x1000	0x7729000	Disabled
0xe23fc000	0xf375000	0x1000	0x772a000	Disabled
0xe23fd000	0x6c9000	0x1000	0x772b000	Disabled
0xe23fe000	0xf8dd000	0x1000	0x772c000	Disabled
0xe23ff000	0x556e000	0x1000	0x772d000	Disabled
0xe2400000	0x6c2000	0x1000	0x772e000	Disabled
0xe2401000	0x55d3000	0x1000	0x772f000	Disabled
0xe2403000	0x55f9000	0x1000	0x7730000	Disabled
0xe2404000	0x5651000	0x1000	0x7731000	Disabled
0xe2405000	0xfee4000	0x1000	0x7732000	Disabled
0xe2406000	0x54b6000	0x1000	0x7733000	Disabled
0xe2407000	0x1ff8b000	0x1000	0x7734000	Disabled
0xe2409000	0x57ef000	0x1000	0x7735000	Disabled
0xe240c000	0xff64000	0x1000	0x7736000	Disabled
0xe240d000	0xf178000	0x1000	0x7737000	Disabled
0xe240e000	0xfd8a000	0x1000	0x7738000	Disabled
0xe240f000	0xf89c000	0x1000	0x7739000	Disabled
0xe2410000	0x56ae000	0x1000	0x773a000	Disabled
0xe2411000	0x114c0000	0x1000	0x773b000	Disabled
0xe2412000	0x5751000	0x1000	0x773c000	Disabled
0xe2413000	0x10aa4000	0x1000	0x773d000	Disabled
0xe2414000	0xf835000	0x1000	0x773e000	Disabled
0xe2415000	0x11149000	0x1000	0x773f000	Disabled
0xe2416000	0xfd5c000	0x1000	0x7740000	Disabled
0xe2417000	0x566d000	0x1000	0x7741000	Disabled
0xe2418000	0x11540000	0x1000	0x7742000	Disabled
0xe2419000	0xfe92000	0x1000	0x7743000	Disabled
0xe241a000	0x5626000	0x1000	0x7744000	Disabled
0xe241b000	0xf7b8000	0x1000	0x7745000	Disabled
0xe241c000	0x1004a000	0x1000	0x7746000	Disabled
0xe241d000	0xff1c000	0x1000	0x7747000	Disabled
0xe241e000	0x56ed000	0x1000	0x7748000	Disabled
0xe241f000	0xf8ff000	0x1000	0x7749000	Disabled
0xe2420000	0xf891000	0x1000	0x774a000	Disabled
0xe2421000	0x111e4000	0x1000	0x774b000	Disabled
0xe2422000	0x56b7000	0x1000	0x774c000	Disabled
0xe2423000	0x11289000	0x1000	0x774d000	Disabled
0xe2424000	0xfc5b000	0x1000	0x774e000	Disabled
0xe2425000	0x1ff2f000	0x1000	0x774f000	Disabled
0xe2426000	0x11640000	0x1000	0x7750000	Disabled
0xe2427000	0x652000	0x1000	0x7751000	Disabled
0xe2428000	0x10ca4000	0x1000	0x7752000	Disabled
0xe2429000	0x5736000	0x1000	0x7753000	Disabled
0xe242a000	0x1d99d000	0x1000	0x7754000	Disabled
0xe242b000	0xa19e000	0x1000	0x7755000	Disabled
0xe242c000	0x10e88000	0x1000	0x7756000	Disabled
0xe242d000	0xfedb000	0x1000	0x7757000	Disabled
0xe242e000	0x6ac000	0x1000	0x7758000	Disabled
0xe242f000	0x6bf000	0x1000	0x7759000	Disabled
0xe2430000	0x11214000	0x1000	0x775a000	Disabled
0xe2431000	0xff25000	0x1000	0x775b000	Disabled
0xe2432000	0x57b7000	0x1000	0x775c000	Disabled
0xe2433000	0x11748000	0x1000	0x775d000	Disabled
0xe2434000	0x10b5e000	0x1000	0x775e000	Disabled
0xe2435000	0x57b1000	0x1000	0x775f000	Disabled
0xe2436000	0x112c3000	0x1000	0x7760000	Disabled
0xe2437000	0x11215000	0x1000	0x7761000	Disabled
0xe2438000	0x5826000	0x1000	0x7762000	Disabled
0xe2439000	0xfff9000	0x1000	0x7763000	Disabled
0xe243a000	0x111ca000	0x1000	0x7764000	Disabled
0xe243b000	0x10ddd000	0x1000	0x7765000	Disabled
0xe243c000	0x1122f000	0x1000	0x7766000	Disabled
0xe243d000	0x11501000	0x1000	0x7767000	Disabled
0xe243e000	0x10893000	0x1000	0x7768000	Disabled
0xe243f000	0xa765000	0x1000	0x7769000	Disabled
0xe2440000	0xf8b7000	0x1000	0x776a000	Disabled
0xe2441000	0x11ac8000	0x1000	0x776b000	Disabled
0xe2442000	0x1109a000	0x1000	0x776c000	Disabled
0xe2443000	0xf8eb000	0x1000	0x776d000	Disabled
0xe2444000	0x1123e000	0x1000	0x776e000	Disabled
0xe2445000	0x10a51000	0x1000	0x776f000	Disabled
0xe2446000	0x10d23000	0x1000	0x7770000	Disabled
0xe2447000	0x5735000	0x1000	0x7771000	Disabled
0xe2448000	0x10e47000	0x1000	0x7772000	Disabled
0xe2449000	0x11399000	0x1000	0x7773000	Disabled
0xe244a000	0xf8f0000	0x1000	0x7774000	Disabled
0xe244b000	0x112c4000	0x1000	0x7775000	Disabled
0xe244c000	0x113d7000	0x1000	0x7776000	Disabled
0xe244d000	0x56a8000	0x1000	0x7777000	Disabled
0xe244e000	0x1137b000	0x1000	0x7778000	Disabled
0xe244f000	0x10e4c000	0x1000	0x7779000	Disabled
0xe2450000	0x1145e000	0x1000	0x777a000	Disabled
0xe2451000	0x1ff31000	0x1000	0x777b000	Disabled
0xe2452000	0x11642000	0x1000	0x777c000	Disabled
0xe2453000	0x10e15000	0x1000	0x777d000	Disabled
0xe2454000	0xa766000	0x1000	0x777e000	Disabled
0xe2455000	0x10ff9000	0x1000	0x777f000	Disabled
